order_id,order_date,warehouse_id,product_id,quantity,sales_amount
O013315,2024-01-01,W002,P005,10,10091.3
O013316,2024-01-01,W005,P011,10,8103.5
O013317,2024-01-01,W003,P001,2,1436.92
O013318,2024-01-01,W004,P005,5,5045.65
O013319,2024-01-01,W005,P025,3,2239.17
O013320,2024-01-01,W003,P045,18,23839.02
O013321,2024-01-01,W004,P004,10,1808.8
O013322,2024-01-01,W003,P006,6,743.7
O013323,2024-01-01,W002,P022,10,1443.1
O013324,2024-01-01,W001,P018,9,14670.18
O013325,2024-01-01,W001,P005,10,10091.3
O013326,2024-01-01,W001,P003,14,3589.88
O013327,2024-01-01,W003,P004,7,1266.16
O013328,2024-01-01,W003,P048,12,14048.64
O013329,2024-01-01,W001,P046,8,2130.8
O013330,2024-01-01,W005,P021,4,993.72
O013331,2024-01-01,W001,P010,20,12657.2
O013332,2024-01-01,W004,P039,2,1948.06
O013333,2024-01-01,W003,P049,9,7165.26
O013334,2024-01-01,W004,P039,4,3896.12
O013335,2024-01-01,W004,P004,15,2713.2
O013336,2024-01-01,W003,P033,7,3384.15
O013337,2024-01-01,W004,P010,15,9492.9
O013338,2024-01-01,W004,P023,5,2363.05
O013339,2024-01-01,W003,P011,10,8103.5
O013340,2024-01-01,W003,P026,13,21020.74
O013341,2024-01-01,W001,P025,3,2239.17
O013342,2024-01-01,W005,P027,8,13096.48
O013343,2024-01-01,W004,P022,6,865.86
O013344,2024-01-01,W001,P048,10,11707.2
O013345,2024-01-01,W004,P050,20,1875.6
O013346,2024-01-01,W001,P008,14,4085.06
O013347,2024-01-01,W005,P036,3,3101.37
O013348,2024-01-01,W004,P004,16,2894.08
O013349,2024-01-01,W005,P002,7,8135.47
O013350,2024-01-01,W005,P032,7,8287.93
O013351,2024-01-01,W003,P032,2,2367.98
O013352,2024-01-01,W005,P011,17,13775.95
O013353,2024-01-01,W004,P048,17,19902.24
O013354,2024-01-01,W003,P003,13,3333.46
O013355,2024-01-01,W003,P047,14,16625.56
O013356,2024-01-01,W001,P020,13,13323.57
O013357,2024-01-01,W002,P040,6,2974.8
O013358,2024-01-01,W002,P048,17,19902.24
O013359,2024-01-01,W004,P041,2,2738.56
O013360,2024-01-01,W005,P035,6,1299.18
O013361,2024-01-01,W003,P003,7,1794.94
O013362,2024-01-01,W003,P008,12,3501.48
O013363,2024-01-01,W004,P043,18,8674.38
O013364,2024-01-01,W002,P027,13,21281.78
O013365,2024-01-01,W005,P029,1,176.65
O013366,2024-01-01,W003,P010,13,8227.18
O013367,2024-01-01,W001,P027,8,13096.48
O013368,2024-01-01,W003,P010,5,3164.3
O013369,2024-01-01,W004,P025,1,746.39
O013370,2024-01-01,W004,P042,5,2255.55
O013371,2024-01-01,W001,P028,7,7584.01
O013372,2024-01-01,W003,P015,8,6019.44
O013373,2024-01-01,W003,P037,4,373.32
O013374,2024-01-01,W002,P043,12,5782.92
O013375,2024-01-01,W005,P048,19,22243.68
O013376,2024-01-01,W004,P027,8,13096.48
O013377,2024-01-01,W001,P021,3,745.29
O013378,2024-01-01,W001,P030,3,389.13
O013379,2024-01-01,W003,P003,5,1282.1
O013380,2024-01-01,W004,P028,5,5417.15
O013381,2024-01-01,W001,P045,19,25163.41
O013382,2024-01-01,W003,P049,3,2388.42
O013383,2024-01-01,W005,P001,2,1436.92
O013384,2024-01-01,W004,P031,3,1714.02
O013385,2024-01-01,W002,P033,6,2900.7
O013386,2024-01-01,W003,P024,19,9943.84
O013387,2024-01-01,W004,P007,4,4464.44
O013388,2024-01-01,W004,P031,1,571.34
O013389,2024-01-01,W004,P028,20,21668.6
O013390,2024-01-01,W002,P045,7,9270.73
O013391,2024-01-01,W005,P047,10,11875.4
O013392,2024-01-01,W002,P036,5,5168.95
O013393,2024-01-01,W003,P038,3,3544.2
O013394,2024-01-01,W003,P014,5,1807.9
O013395,2024-01-01,W005,P010,8,5062.88
O013396,2024-01-01,W003,P011,19,15396.65
O013397,2024-01-01,W002,P048,16,18731.52
O013398,2024-01-01,W005,P032,10,11839.9
O013399,2024-01-01,W002,P013,18,14536.8
O013400,2024-01-01,W004,P018,2,3260.04
O013401,2024-01-01,W005,P044,8,9408.24
O013402,2024-01-01,W002,P044,6,7056.18
O013403,2024-01-01,W003,P038,6,7088.4
O013404,2024-01-01,W003,P045,19,25163.41
O013405,2024-01-01,W004,P038,10,11814.0
O013406,2024-01-01,W005,P002,7,8135.47
O013407,2024-01-01,W002,P043,10,4819.1
O013408,2024-01-01,W003,P049,8,6369.12
O013409,2024-01-01,W002,P004,11,1989.68
O013410,2024-01-01,W004,P007,1,1116.11
O013411,2024-01-01,W005,P035,6,1299.18
O013412,2024-01-01,W002,P023,20,9452.2
O013413,2024-01-01,W001,P005,8,8073.04
O013414,2024-01-01,W002,P046,6,1598.1
O013415,2024-01-01,W004,P046,12,3196.2
O013416,2024-01-01,W004,P004,12,2170.56
O013417,2024-01-01,W003,P022,7,1010.17
O013418,2024-01-01,W005,P007,3,3348.33
O013419,2024-01-01,W001,P026,19,30722.62
O013420,2024-01-01,W004,P049,3,2388.42
O013421,2024-01-01,W004,P046,18,4794.3
O013422,2024-01-01,W002,P037,4,373.32
O013423,2024-01-01,W003,P035,17,3681.01
O013424,2024-01-01,W002,P025,1,746.39
O013425,2024-01-01,W002,P050,16,1500.48
O013426,2024-01-01,W002,P025,4,2985.56
O013427,2024-01-01,W002,P010,6,3797.16
O013428,2024-01-01,W005,P010,10,6328.6
O013429,2024-01-01,W003,P018,7,11410.14
O013430,2024-01-01,W001,P036,2,2067.58
O013431,2024-01-01,W004,P040,6,2974.8
O013432,2024-01-01,W001,P040,9,4462.2
O013433,2024-01-01,W005,P030,5,648.55
O013434,2024-01-01,W005,P032,3,3551.97
O013435,2024-01-01,W005,P013,14,11306.4
O013436,2024-01-01,W001,P049,2,1592.28
O013437,2024-01-01,W001,P041,2,2738.56
O013438,2024-01-01,W004,P025,3,2239.17
O013439,2024-01-01,W005,P019,3,1281.42
O013440,2024-01-01,W002,P046,12,3196.2
O013441,2024-01-01,W001,P049,2,1592.28
O013442,2024-01-01,W003,P028,6,6500.58
O013443,2024-01-01,W002,P045,15,19865.85
O013444,2024-01-01,W004,P001,10,7184.6
O013445,2024-01-01,W005,P045,20,26487.8
O013446,2024-01-01,W001,P025,3,2239.17
O013447,2024-01-01,W005,P044,12,14112.36
O013448,2024-01-01,W004,P024,5,2616.8
O013449,2024-01-01,W003,P019,4,1708.56
O013450,2024-01-01,W005,P004,15,2713.2
O013451,2024-01-01,W005,P016,2,1633.54
O013452,2024-01-01,W003,P031,1,571.34
O013453,2024-01-01,W002,P032,10,11839.9
O013454,2024-01-01,W005,P002,10,11622.1
O013455,2024-01-01,W004,P028,13,14084.59
O013456,2024-01-01,W003,P008,11,3209.69
O013457,2024-01-01,W001,P044,6,7056.18
O013458,2024-01-01,W003,P041,2,2738.56
O013459,2024-01-01,W001,P040,10,4958.0
O013460,2024-01-01,W003,P032,7,8287.93
O013461,2024-01-01,W003,P031,2,1142.68
O013462,2024-01-01,W005,P033,2,966.9
O013463,2024-01-01,W005,P019,2,854.28
O013464,2024-01-01,W004,P020,5,5124.45
O013465,2024-01-01,W004,P011,10,8103.5
O013466,2024-01-01,W005,P021,1,248.43
O013467,2024-01-01,W004,P011,16,12965.6
O013468,2024-01-01,W003,P015,4,3009.72
O013469,2024-01-01,W001,P024,9,4710.24
O013470,2024-01-01,W005,P024,7,3663.52
O013471,2024-01-01,W003,P024,6,3140.16
O013472,2024-01-01,W001,P013,15,12114.0
O013473,2024-01-01,W002,P017,19,3758.39
O013474,2024-01-01,W001,P006,9,1115.55
O013475,2024-01-01,W005,P033,9,4351.05
O013476,2024-01-01,W003,P001,7,5029.22
O013477,2024-01-01,W001,P014,8,2892.64
O013478,2024-01-01,W005,P041,6,8215.68
O013479,2024-01-01,W001,P033,2,966.9
O013480,2024-01-01,W003,P048,7,8195.04
O013481,2024-01-01,W003,P007,2,2232.22
O013482,2024-01-01,W001,P046,5,1331.75
O013483,2024-01-01,W004,P017,6,1186.86
O013484,2024-01-01,W003,P048,16,18731.52
O013485,2024-01-01,W001,P022,8,1154.48
O013486,2024-01-01,W005,P039,2,1948.06
O013487,2024-01-01,W002,P050,9,844.02
O013488,2024-01-01,W004,P027,9,14733.54
O013489,2024-01-01,W004,P036,6,6202.74
O013490,2024-01-01,W004,P015,10,7524.3
O013491,2024-01-01,W004,P040,5,2479.0
O013492,2024-01-01,W001,P037,2,186.66
O013493,2024-01-01,W003,P012,5,2325.25
O013494,2024-01-01,W005,P004,17,3074.96
O013495,2024-01-01,W001,P024,18,9420.48
O013496,2024-01-01,W002,P027,6,9822.36
O013497,2024-01-01,W004,P006,4,495.8
O013498,2024-01-01,W003,P008,11,3209.69
O013499,2024-01-01,W004,P014,14,5062.12
O013500,2024-01-01,W005,P006,4,495.8
O013501,2024-01-01,W003,P035,7,1515.71
O013502,2024-01-01,W005,P015,8,6019.44
O013503,2024-01-01,W004,P038,6,7088.4
O013504,2024-01-01,W002,P028,14,15168.02
O013505,2024-01-01,W002,P028,16,17334.88
O013506,2024-01-01,W002,P006,6,743.7
O013507,2024-01-01,W003,P045,13,17217.07
O013508,2024-01-01,W003,P027,8,13096.48
O013509,2024-01-01,W003,P003,15,3846.3
O013510,2024-01-01,W001,P019,4,1708.56
O013511,2024-01-01,W002,P042,8,3608.88
O013512,2024-01-01,W005,P029,4,706.6
O013513,2024-01-01,W004,P050,12,1125.36
O013514,2024-01-01,W002,P044,6,7056.18
O013515,2024-01-01,W002,P013,5,4038.0
O013516,2024-01-01,W003,P010,11,6961.46
O013517,2024-01-01,W002,P015,10,7524.3
O013518,2024-01-01,W005,P041,5,6846.4
O013519,2024-01-01,W001,P043,17,8192.47
O013520,2024-01-01,W001,P050,9,844.02
O013521,2024-01-01,W003,P002,9,10459.89
O013522,2024-01-01,W004,P002,13,15108.73
O013523,2024-01-01,W001,P002,14,16270.94
O013524,2024-01-01,W002,P050,18,1688.04
O013525,2024-01-01,W004,P028,14,15168.02
O013526,2024-01-01,W004,P003,20,5128.4
O013527,2024-01-01,W002,P025,1,746.39
O013528,2024-01-01,W002,P030,7,907.97
O013529,2024-01-01,W004,P047,18,21375.72
O013530,2024-01-01,W004,P013,18,14536.8
O013531,2024-01-01,W005,P002,16,18595.36
O013532,2024-01-01,W002,P032,5,5919.95
O013533,2024-01-01,W005,P004,9,1627.92
O013534,2024-01-01,W002,P013,6,4845.6
O013535,2024-01-01,W005,P030,2,259.42
O013536,2024-01-01,W001,P039,2,1948.06
O013537,2024-01-01,W003,P030,9,1167.39
O013538,2024-01-01,W001,P041,9,12323.52
O013539,2024-01-01,W003,P007,4,4464.44
O013540,2024-01-01,W002,P007,1,1116.11
O013541,2024-01-01,W005,P033,8,3867.6
O013542,2024-01-01,W002,P026,19,30722.62
O013543,2024-01-01,W005,P044,10,11760.3
O013544,2024-01-01,W005,P042,7,3157.77
O013545,2024-01-01,W004,P035,17,3681.01
O013546,2024-01-01,W001,P001,8,5747.68
O013547,2024-01-01,W004,P033,10,4834.5
O013548,2024-01-01,W001,P011,20,16207.0
O013549,2024-01-01,W005,P004,14,2532.32
O013550,2024-01-01,W002,P024,10,5233.6
O013551,2024-01-01,W005,P044,13,15288.39
O013552,2024-01-01,W004,P021,1,248.43
O013553,2024-01-01,W004,P035,7,1515.71
O013554,2024-01-01,W004,P039,2,1948.06
O013555,2024-01-01,W002,P041,6,8215.68
O013556,2024-01-01,W001,P043,19,9156.29
O013557,2024-01-01,W005,P029,1,176.65
O013558,2024-01-01,W002,P008,6,1750.74
O013559,2024-01-01,W005,P004,11,1989.68
O013560,2024-01-01,W003,P036,2,2067.58
O013561,2024-01-01,W005,P035,16,3464.48
O013562,2024-01-01,W003,P017,19,3758.39
O013563,2024-01-01,W005,P037,1,93.33
O013564,2024-01-01,W003,P035,12,2598.36
O013565,2024-01-01,W002,P017,18,3560.58
O013566,2024-01-01,W003,P035,17,3681.01
O013567,2024-01-01,W004,P048,9,10536.48
O013568,2024-01-01,W004,P004,10,1808.8
O013569,2024-01-01,W001,P014,7,2531.06
O013570,2024-01-01,W005,P045,5,6621.95
O013571,2024-01-01,W004,P046,18,4794.3
O013572,2024-01-01,W004,P020,6,6149.34
O013573,2024-01-01,W003,P041,9,12323.52
O013574,2024-01-01,W003,P015,2,1504.86
O013575,2024-01-01,W005,P032,10,11839.9
O013576,2024-01-01,W001,P045,11,14568.29
O013577,2024-01-01,W004,P034,2,618.32
O013578,2024-01-01,W003,P046,12,3196.2
O013579,2024-01-01,W004,P007,2,2232.22
O013580,2024-01-01,W004,P048,20,23414.4
O013581,2024-01-01,W001,P019,1,427.14
O013582,2024-01-01,W003,P021,4,993.72
O013583,2024-01-01,W005,P041,3,4107.84
O013584,2024-01-01,W002,P041,9,12323.52
O013585,2024-01-01,W002,P046,7,1864.45
O013586,2024-01-01,W003,P011,8,6482.8
O013587,2024-01-01,W004,P043,15,7228.65
O013588,2024-01-01,W004,P009,6,3081.48
O013589,2024-01-01,W004,P039,3,2922.09
O013590,2024-01-01,W003,P016,5,4083.85
O013591,2024-01-01,W001,P032,10,11839.9
O013592,2024-01-01,W002,P029,2,353.3
O013593,2024-01-01,W001,P023,20,9452.2
O013594,2024-01-01,W004,P028,9,9750.87
O013595,2024-01-01,W001,P034,3,927.48
O013596,2024-01-01,W001,P029,3,529.95
O013597,2024-01-01,W004,P017,5,989.05
O013598,2024-01-01,W001,P022,9,1298.79
O013599,2024-01-01,W004,P019,4,1708.56
O013600,2024-01-01,W004,P009,3,1540.74
O013601,2024-01-01,W005,P040,9,4462.2
O013602,2024-01-01,W005,P043,15,7228.65
O013603,2024-01-01,W004,P022,4,577.24
O013604,2024-01-01,W003,P022,6,865.86
O013605,2024-01-01,W002,P017,15,2967.15
O013606,2024-01-01,W005,P028,17,18418.31
O013607,2024-01-01,W004,P012,4,1860.2
O013608,2024-01-01,W005,P039,1,974.03
O013609,2024-01-01,W004,P011,9,7293.15
O013610,2024-01-01,W004,P031,3,1714.02
O013611,2024-01-01,W001,P028,5,5417.15
O013612,2024-01-01,W001,P021,3,745.29
O013613,2024-01-01,W001,P015,10,7524.3
O013614,2024-01-01,W002,P029,2,353.3
O013615,2024-01-01,W005,P027,11,18007.66
O013616,2024-01-01,W002,P040,4,1983.2
O013617,2024-01-01,W002,P035,17,3681.01
O013618,2024-01-01,W002,P010,16,10125.76
O013619,2024-01-01,W003,P028,18,19501.74
O013620,2024-01-01,W002,P037,4,373.32
O013621,2024-01-01,W004,P006,2,247.9
O013622,2024-01-01,W002,P024,17,8897.12
O013623,2024-01-01,W003,P032,6,7103.94
O013624,2024-01-01,W005,P004,14,2532.32
O013625,2024-01-01,W002,P032,3,3551.97
O013626,2024-01-01,W003,P050,10,937.8
O013627,2024-01-01,W004,P010,20,12657.2
O013628,2024-01-01,W002,P041,7,9584.96
O013629,2024-01-01,W001,P042,17,7668.87
O013630,2024-01-01,W001,P004,7,1266.16
O013631,2024-01-01,W002,P028,18,19501.74
O013632,2024-01-01,W003,P025,1,746.39
O013633,2024-01-01,W005,P028,7,7584.01
O013634,2024-01-01,W003,P039,1,974.03
O013635,2024-01-01,W005,P006,2,247.9
O013636,2024-01-01,W001,P039,1,974.03
O013637,2024-01-01,W004,P026,16,25871.68
O013638,2024-01-01,W005,P021,3,745.29
O013639,2024-01-01,W003,P020,12,12298.68
O013640,2024-01-01,W001,P004,8,1447.04
O013641,2024-01-01,W004,P034,3,927.48
O013642,2024-01-01,W004,P009,9,4622.22
O013643,2024-01-01,W003,P049,4,3184.56
O013644,2024-01-01,W001,P042,15,6766.65
O013645,2024-01-01,W002,P046,9,2397.15
O013646,2024-01-01,W003,P043,19,9156.29
O013647,2024-01-01,W002,P004,20,3617.6
O013648,2024-01-01,W002,P011,8,6482.8
O013649,2024-01-01,W004,P026,16,25871.68
O013650,2024-01-01,W004,P037,1,93.33
O013651,2024-01-01,W001,P048,19,22243.68
O013652,2024-01-01,W001,P041,10,13692.8
O013653,2024-01-01,W004,P049,3,2388.42
O013654,2024-01-01,W001,P032,3,3551.97
O013655,2024-01-01,W002,P043,13,6264.83
O013656,2024-01-01,W001,P041,4,5477.12
O013657,2024-01-01,W003,P003,5,1282.1
O013658,2024-01-01,W004,P018,4,6520.08
O013659,2024-01-01,W002,P030,8,1037.68
O013660,2024-01-01,W003,P016,6,4900.62
O013661,2024-01-01,W005,P042,14,6315.54
O013662,2024-01-01,W004,P022,4,577.24
O013663,2024-01-01,W004,P044,16,18816.48
O013664,2024-01-01,W001,P021,2,496.86
O013665,2024-01-01,W003,P032,9,10655.91
O013666,2024-01-01,W003,P006,3,371.85
O013667,2024-01-01,W004,P001,4,2873.84
O013668,2024-01-01,W005,P024,16,8373.76
O013669,2024-01-01,W002,P046,20,5327.0
O013670,2024-01-01,W003,P023,20,9452.2
O013671,2024-01-01,W003,P037,2,186.66
O013672,2024-01-01,W001,P017,7,1384.67
O013673,2024-01-01,W003,P021,2,496.86
O013674,2024-01-01,W005,P048,10,11707.2
O013675,2024-01-01,W002,P004,8,1447.04
O013676,2024-01-01,W004,P018,5,8150.1
O013677,2024-01-01,W001,P043,12,5782.92
O013678,2024-01-01,W002,P039,4,3896.12
O013679,2024-01-01,W004,P046,13,3462.55
O013680,2024-01-01,W003,P042,14,6315.54
O013681,2024-01-01,W002,P015,4,3009.72
O013682,2024-01-01,W005,P045,14,18541.46
O013683,2024-01-01,W003,P044,19,22344.57
O013684,2024-01-01,W005,P028,20,21668.6
O013685,2024-01-01,W003,P046,6,1598.1
O013686,2024-01-01,W003,P031,4,2285.36
O013687,2024-01-01,W002,P017,17,3362.77
O013688,2024-01-01,W003,P040,9,4462.2
O013689,2024-01-01,W002,P048,11,12877.92
O013690,2024-01-01,W003,P007,1,1116.11
O013691,2024-01-01,W004,P029,1,176.65
O013692,2024-01-01,W001,P003,19,4871.98
O013693,2024-01-01,W005,P019,3,1281.42
O013694,2024-01-01,W002,P040,10,4958.0
O013695,2024-01-01,W002,P038,5,5907.0
O013696,2024-01-01,W001,P025,3,2239.17
O013697,2024-01-01,W002,P008,9,2626.11
O013698,2024-01-01,W005,P009,8,4108.64
O013699,2024-01-01,W003,P033,7,3384.15
O013700,2024-01-01,W005,P031,1,571.34
O013701,2024-01-01,W002,P019,1,427.14
O013702,2024-01-01,W001,P022,7,1010.17
O013703,2024-01-01,W004,P037,1,93.33
O013704,2024-01-01,W003,P050,13,1219.14
O013705,2024-01-01,W002,P017,16,3164.96
O013706,2024-01-01,W004,P023,8,3780.88
O013707,2024-01-01,W002,P050,12,1125.36
O013708,2024-01-01,W003,P014,13,4700.54
O013709,2024-01-01,W003,P004,19,3436.72
O013710,2024-01-01,W001,P033,2,966.9
O013711,2024-01-01,W004,P042,11,4962.21
O013712,2024-01-01,W001,P047,12,14250.48
O013713,2024-01-01,W005,P022,6,865.86
O013714,2024-01-01,W002,P021,4,993.72
O013715,2024-01-01,W005,P048,13,15219.36
O013716,2024-01-01,W003,P040,2,991.6
O013717,2024-01-01,W004,P014,8,2892.64
O013718,2024-01-01,W002,P034,2,618.32
O013719,2024-01-01,W001,P041,3,4107.84
O013720,2024-01-01,W001,P012,8,3720.4
O013721,2024-01-01,W003,P041,4,5477.12
O013722,2024-01-01,W001,P043,7,3373.37
O013723,2024-01-01,W003,P017,13,2571.53
O013724,2024-01-01,W004,P036,10,10337.9
O013725,2024-01-01,W005,P014,19,6870.02
O013726,2024-01-01,W004,P004,20,3617.6
O013727,2024-01-01,W001,P024,5,2616.8
O013728,2024-01-01,W004,P002,16,18595.36
O013729,2024-01-01,W001,P041,8,10954.24
O013730,2024-01-01,W002,P025,2,1492.78
O013731,2024-01-01,W002,P029,4,706.6
O013732,2024-01-01,W002,P017,11,2175.91
O013733,2024-01-01,W002,P028,15,16251.45
O013734,2024-01-01,W004,P010,5,3164.3
O013735,2024-01-01,W004,P039,1,974.03
O013736,2024-01-01,W003,P048,20,23414.4
O013737,2024-01-01,W001,P031,2,1142.68
O013738,2024-01-01,W004,P039,4,3896.12
O013739,2024-01-01,W004,P043,15,7228.65
O013740,2024-01-01,W002,P045,11,14568.29
O013741,2024-01-01,W005,P038,8,9451.2
O013742,2024-01-01,W002,P025,1,746.39
O013743,2024-01-01,W005,P020,16,16398.24
O013744,2024-01-01,W003,P018,3,4890.06
O013745,2024-01-01,W005,P035,12,2598.36
O013746,2024-01-01,W005,P024,19,9943.84
O013747,2024-01-01,W005,P010,10,6328.6
O013748,2024-01-01,W004,P010,5,3164.3
O013749,2024-01-01,W001,P027,16,26192.96
O013750,2024-01-01,W001,P021,3,745.29
O013751,2024-01-01,W002,P031,3,1714.02
O013752,2024-01-01,W004,P035,20,4330.6
O013753,2024-01-01,W001,P024,15,7850.4
O013754,2024-01-01,W002,P013,11,8883.6
O013755,2024-01-01,W001,P042,19,8571.09
O013756,2024-01-01,W005,P050,12,1125.36
O013757,2024-01-01,W001,P043,11,5301.01
O013758,2024-01-01,W003,P032,7,8287.93
O013759,2024-01-01,W004,P005,8,8073.04
O013760,2024-01-01,W001,P030,8,1037.68
O013761,2024-01-01,W003,P041,2,2738.56
O013762,2024-01-01,W002,P008,5,1458.95
O013763,2024-01-01,W001,P003,10,2564.2
O013764,2024-01-01,W004,P034,4,1236.64
O013765,2024-01-01,W003,P043,16,7710.56
O013766,2024-01-01,W005,P043,19,9156.29
O013767,2024-01-01,W001,P050,5,468.9
O013768,2024-01-01,W003,P008,9,2626.11
O013769,2024-01-01,W003,P015,10,7524.3
O013770,2024-01-01,W001,P042,18,8119.98
O013771,2024-01-01,W002,P007,1,1116.11
O013772,2024-01-01,W003,P014,20,7231.6
O013773,2024-01-01,W004,P039,2,1948.06
O013774,2024-01-01,W002,P047,19,22563.26
O013775,2024-01-01,W005,P044,10,11760.3
O013776,2024-01-01,W004,P019,4,1708.56
O013777,2024-01-01,W002,P012,8,3720.4
O013778,2024-01-01,W005,P044,20,23520.6
O013779,2024-01-01,W003,P013,7,5653.2
O013780,2024-01-01,W001,P048,16,18731.52
O013781,2024-01-01,W002,P043,13,6264.83
O013782,2024-01-01,W002,P035,20,4330.6
O013783,2024-01-01,W002,P043,5,2409.55
O013784,2024-01-01,W004,P021,4,993.72
O013785,2024-01-01,W005,P013,8,6460.8
O013786,2024-01-01,W003,P042,14,6315.54
O013787,2024-01-01,W003,P042,13,5864.43
O013788,2024-01-01,W001,P038,8,9451.2
O013789,2024-01-01,W003,P021,4,993.72
O013790,2024-01-01,W002,P041,6,8215.68
O013791,2024-01-01,W002,P036,6,6202.74
O013792,2024-01-01,W001,P037,2,186.66
O013793,2024-01-01,W004,P029,1,176.65
O013794,2024-01-01,W003,P029,2,353.3
O013795,2024-01-01,W004,P034,3,927.48
O013796,2024-01-01,W001,P042,19,8571.09
O013797,2024-01-01,W001,P021,1,248.43
O013798,2024-01-01,W005,P010,16,10125.76
O013799,2024-01-01,W001,P042,8,3608.88
O013800,2024-01-01,W001,P013,7,5653.2
O013801,2024-01-01,W005,P028,19,20585.17
O013802,2024-01-01,W002,P002,20,23244.2
O013803,2024-01-01,W003,P038,3,3544.2
O013804,2024-01-01,W003,P018,7,11410.14
O013805,2024-01-01,W004,P028,7,7584.01
O013806,2024-01-01,W005,P027,17,27830.02
O013807,2024-01-01,W004,P044,17,19992.51
O013808,2024-01-01,W001,P006,7,867.65
O013809,2024-01-01,W001,P046,13,3462.55
O013810,2024-01-01,W002,P018,2,3260.04
O013811,2024-01-01,W001,P001,4,2873.84
O013812,2024-01-01,W004,P042,16,7217.76
O013813,2024-01-01,W003,P030,8,1037.68
O013814,2024-01-01,W003,P030,7,907.97
O013815,2024-01-01,W004,P042,17,7668.87
O013816,2024-01-01,W003,P048,19,22243.68
O013817,2024-01-01,W002,P047,9,10687.86
O013818,2024-01-01,W005,P042,20,9022.2
O013819,2024-01-01,W004,P020,7,7174.23
O013820,2024-01-01,W001,P022,2,288.62
O013821,2024-01-01,W004,P034,3,927.48
O013822,2024-01-01,W005,P002,9,10459.89
O013823,2024-01-01,W002,P016,2,1633.54
O013824,2024-01-01,W005,P020,18,18448.02
O013825,2024-01-01,W002,P008,14,4085.06
O013826,2024-01-01,W004,P041,2,2738.56
O013827,2024-01-01,W004,P007,4,4464.44
O013828,2024-01-01,W003,P015,9,6771.87
O013829,2024-01-01,W002,P001,7,5029.22
O013830,2024-01-01,W002,P050,14,1312.92
O013831,2024-01-01,W002,P035,5,1082.65
O013832,2024-01-01,W004,P046,7,1864.45
O013833,2024-01-01,W004,P010,11,6961.46
O013834,2024-01-01,W001,P037,4,373.32
O013835,2024-01-01,W001,P023,6,2835.66
O013836,2024-01-01,W004,P008,6,1750.74
O013837,2024-01-01,W004,P026,8,12935.84
O013838,2024-01-01,W004,P039,1,974.03
O013839,2024-01-01,W002,P028,19,20585.17
O013840,2024-01-01,W001,P022,2,288.62
O013841,2024-01-01,W003,P008,8,2334.32
O013842,2024-01-01,W004,P043,20,9638.2
O013843,2024-01-01,W004,P039,4,3896.12
O013844,2024-01-01,W002,P007,3,3348.33
O013845,2024-01-01,W004,P029,1,176.65
O013846,2024-01-01,W005,P040,8,3966.4
O013847,2024-01-01,W001,P036,9,9304.11
O013848,2024-01-01,W003,P040,8,3966.4
O013849,2024-01-01,W001,P010,9,5695.74
