shipment_id,order_id,ship_date,delivery_date,status
SH009298,O009298,2023-09-02,2023-09-05,Delivered
SH009299,O009299,2023-09-02,2023-09-07,Delivered
SH009300,O009300,2023-09-03,2023-09-06,Delivered
SH009301,O009301,2023-09-03,,Cancelled
SH009302,O009302,2023-09-04,2023-09-08,Delivered
SH009303,O009303,2023-09-02,2023-09-04,Delivered
SH009304,O009304,2023-09-03,2023-09-06,Delivered
SH009305,O009305,2023-09-04,2023-09-07,Delivered
SH009306,O009306,2023-09-02,2023-09-04,Delivered
SH009307,O009307,2023-09-02,2023-09-07,Delivered
SH009308,O009308,2023-09-03,2023-09-08,Delivered
SH009309,O009309,2023-09-03,,Cancelled
SH009310,O009310,2023-09-04,2023-09-08,Delivered
SH009311,O009311,2023-09-02,2023-09-07,Delivered
SH009312,O009312,2023-09-02,2023-09-05,Delivered
SH009313,O009313,2023-09-04,2023-09-08,Delivered
SH009314,O009314,2023-09-03,2023-09-05,Delivered
SH009315,O009315,2023-09-02,2023-09-06,Delivered
SH009316,O009316,2023-09-02,2023-09-04,Delivered
SH009317,O009317,2023-09-02,2023-09-08,Delayed
SH009318,O009318,2023-09-03,2023-09-07,Delivered
SH009319,O009319,2023-09-03,2023-09-06,Delivered
SH009320,O009320,2023-09-02,2023-09-06,Delivered
SH009321,O009321,2023-09-04,2023-09-08,Delivered
SH009322,O009322,2023-09-03,2023-09-08,Delivered
SH009323,O009323,2023-09-02,2023-09-07,Delivered
SH009324,O009324,2023-09-02,2023-09-12,Delayed
SH009325,O009325,2023-09-02,2023-09-04,Delivered
SH009326,O009326,2023-09-04,2023-09-08,Delivered
SH009327,O009327,2023-09-02,2023-09-05,Delivered
SH009328,O009328,2023-09-02,2023-09-06,Delivered
SH009329,O009329,2023-09-03,2023-09-05,Delivered
SH009330,O009330,2023-09-04,2023-09-07,Delivered
SH009331,O009331,2023-09-02,2023-09-05,Delivered
SH009332,O009332,2023-09-03,2023-09-06,Delivered
SH009333,O009333,2023-09-04,2023-09-09,Delivered
SH009334,O009334,2023-09-04,2023-09-07,Delivered
SH009335,O009335,2023-09-02,2023-09-05,Delivered
SH009336,O009336,2023-09-04,2023-09-08,Delivered
SH009337,O009337,2023-09-03,2023-09-08,Delivered
SH009338,O009338,2023-09-03,2023-09-05,Delivered
SH009339,O009339,2023-09-02,2023-09-07,Delivered
SH009340,O009340,2023-09-03,2023-09-06,Delivered
SH009341,O009341,2023-09-02,2023-09-10,Delayed
SH009342,O009342,2023-09-02,2023-09-05,Delivered
SH009343,O009343,2023-09-04,2023-09-09,Delivered
SH009344,O009344,2023-09-02,2023-09-05,Delivered
SH009345,O009345,2023-09-03,2023-09-06,Delivered
SH009346,O009346,2023-09-04,2023-09-11,Delayed
SH009347,O009347,2023-09-04,,Cancelled
SH009348,O009348,2023-09-04,2023-09-09,Delivered
SH009349,O009349,2023-09-03,2023-09-07,Delivered
SH009350,O009350,2023-09-04,2023-09-09,Delivered
SH009351,O009351,2023-09-04,2023-09-09,Delivered
SH009352,O009352,2023-09-02,2023-09-10,Delayed
SH009353,O009353,2023-09-03,2023-09-05,Delivered
SH009354,O009354,2023-09-03,2023-09-05,Delivered
SH009355,O009355,2023-09-04,2023-09-07,Delivered
SH009356,O009356,2023-09-02,2023-09-04,Delivered
SH009357,O009357,2023-09-02,2023-09-05,Delivered
SH009358,O009358,2023-09-02,2023-09-06,Delivered
SH009359,O009359,2023-09-03,2023-09-06,Delivered
SH009360,O009360,2023-09-02,2023-09-05,Delivered
SH009361,O009361,2023-09-03,2023-09-05,Delivered
SH009362,O009362,2023-09-03,2023-09-06,Delivered
SH009363,O009363,2023-09-04,2023-09-07,Delivered
SH009364,O009364,2023-09-03,2023-09-13,Delayed
SH009365,O009365,2023-09-03,2023-09-07,Delivered
SH009366,O009366,2023-09-03,2023-09-05,Delivered
SH009367,O009367,2023-09-04,2023-09-08,Delivered
SH009368,O009368,2023-09-04,2023-09-09,Delivered
SH009369,O009369,2023-09-04,2023-09-06,Delivered
SH009370,O009370,2023-09-03,2023-09-08,Delivered
SH009371,O009371,2023-09-03,2023-09-08,Delivered
SH009372,O009372,2023-09-03,2023-09-10,Delayed
SH009373,O009373,2023-09-02,2023-09-07,Delivered
SH009374,O009374,2023-09-03,2023-09-06,Delivered
SH009375,O009375,2023-09-03,2023-09-06,Delivered
SH009376,O009376,2023-09-03,2023-09-07,Delivered
SH009377,O009377,2023-09-04,2023-09-15,Delayed
SH009378,O009378,2023-09-02,2023-09-04,Delivered
SH009379,O009379,2023-09-04,2023-09-08,Delivered
SH009380,O009380,2023-09-04,2023-09-06,Delivered
SH009381,O009381,2023-09-03,2023-09-05,Delivered
SH009382,O009382,2023-09-02,2023-09-07,Delivered
SH009383,O009383,2023-09-02,2023-09-06,Delivered
SH009384,O009384,2023-09-03,2023-09-07,Delivered
SH009385,O009385,2023-09-04,2023-09-13,Delayed
SH009386,O009386,2023-09-03,2023-09-05,Delivered
SH009387,O009387,2023-09-02,2023-09-05,Delivered
SH009388,O009388,2023-09-04,2023-09-06,Delivered
SH009389,O009389,2023-09-04,,Cancelled
SH009390,O009390,2023-09-02,2023-09-05,Delivered
SH009391,O009391,2023-09-03,2023-09-08,Delivered
SH009392,O009392,2023-09-02,2023-09-10,Delayed
SH009393,O009393,2023-09-03,2023-09-05,Delivered
SH009394,O009394,2023-09-04,2023-09-12,Delayed
SH009395,O009395,2023-09-03,2023-09-07,Delivered
SH009396,O009396,2023-09-04,2023-09-08,Delivered
SH009397,O009397,2023-09-04,2023-09-06,Delivered
SH009398,O009398,2023-09-04,2023-09-09,Delivered
SH009399,O009399,2023-09-03,2023-09-05,Delivered
SH009400,O009400,2023-09-04,2023-09-06,Delivered
SH009401,O009401,2023-09-03,2023-09-05,Delivered
SH009402,O009402,2023-09-04,2023-09-08,Delivered
SH009403,O009403,2023-09-04,2023-09-07,Delivered
SH009404,O009404,2023-09-03,2023-09-07,Delivered
SH009405,O009405,2023-09-03,2023-09-06,Delivered
SH009406,O009406,2023-09-03,2023-09-07,Delivered
SH009407,O009407,2023-09-02,,Cancelled
SH009408,O009408,2023-09-04,2023-09-07,Delivered
SH009409,O009409,2023-09-02,2023-09-07,Delivered
SH009410,O009410,2023-09-03,2023-09-07,Delivered
SH009411,O009411,2023-09-02,2023-09-14,Delayed
SH009412,O009412,2023-09-03,2023-09-05,Delivered
SH009413,O009413,2023-09-03,2023-09-07,Delivered
SH009414,O009414,2023-09-02,2023-09-06,Delivered
SH009415,O009415,2023-09-04,2023-09-07,Delivered
SH009416,O009416,2023-09-03,2023-09-07,Delivered
SH009417,O009417,2023-09-04,2023-09-08,Delivered
SH009418,O009418,2023-09-02,2023-09-07,Delivered
SH009419,O009419,2023-09-03,2023-09-08,Delivered
SH009420,O009420,2023-09-03,2023-09-08,Delivered
SH009421,O009421,2023-09-04,,Cancelled
SH009422,O009422,2023-09-02,2023-09-05,Delivered
SH009423,O009423,2023-09-03,2023-09-08,Delivered
SH009424,O009424,2023-09-02,2023-09-07,Delivered
SH009425,O009425,2023-09-02,,Cancelled
SH009426,O009426,2023-09-03,2023-09-08,Delivered
SH009427,O009427,2023-09-04,2023-09-09,Delivered
SH009428,O009428,2023-09-02,2023-09-04,Delivered
SH009429,O009429,2023-09-04,2023-09-09,Delivered
SH009430,O009430,2023-09-03,2023-09-08,Delivered
SH009431,O009431,2023-09-02,2023-09-04,Delivered
SH009432,O009432,2023-09-03,2023-09-07,Delivered
SH009433,O009433,2023-09-03,2023-09-07,Delivered
SH009434,O009434,2023-09-04,2023-09-09,Delivered
SH009435,O009435,2023-09-04,2023-09-15,Delayed
SH009436,O009436,2023-09-03,2023-09-05,Delivered
SH009437,O009437,2023-09-04,2023-09-07,Delivered
SH009438,O009438,2023-09-03,2023-09-08,Delivered
SH009439,O009439,2023-09-03,2023-09-07,Delivered
SH009440,O009440,2023-09-04,,Cancelled
SH009441,O009441,2023-09-04,2023-09-06,Delivered
SH009442,O009442,2023-09-04,2023-09-11,Delayed
SH009443,O009443,2023-09-03,2023-09-07,Delivered
SH009444,O009444,2023-09-03,2023-09-05,Delivered
SH009445,O009445,2023-09-02,2023-09-06,Delivered
SH009446,O009446,2023-09-04,2023-09-12,Delayed
SH009447,O009447,2023-09-03,2023-09-05,Delivered
SH009448,O009448,2023-09-02,2023-09-07,Delivered
SH009449,O009449,2023-09-04,2023-09-13,Delayed
SH009450,O009450,2023-09-03,2023-09-05,Delivered
SH009451,O009451,2023-09-02,2023-09-05,Delivered
SH009452,O009452,2023-09-04,2023-09-07,Delivered
SH009453,O009453,2023-09-04,2023-09-06,Delivered
SH009454,O009454,2023-09-03,2023-09-07,Delivered
SH009455,O009455,2023-09-04,2023-09-09,Delivered
SH009456,O009456,2023-09-03,2023-09-06,Delivered
SH009457,O009457,2023-09-03,2023-09-05,Delivered
SH009458,O009458,2023-09-04,2023-09-09,Delivered
SH009459,O009459,2023-09-04,2023-09-06,Delivered
SH009460,O009460,2023-09-03,2023-09-05,Delivered
SH009461,O009461,2023-09-02,2023-09-04,Delivered
SH009462,O009462,2023-09-04,2023-09-06,Delivered
SH009463,O009463,2023-09-02,2023-09-06,Delivered
SH009464,O009464,2023-09-03,2023-09-05,Delivered
SH009465,O009465,2023-09-04,2023-09-08,Delivered
SH009466,O009466,2023-09-03,2023-09-08,Delivered
SH009467,O009467,2023-09-02,2023-09-04,Delivered
SH009468,O009468,2023-09-03,2023-09-05,Delivered
SH009469,O009469,2023-09-02,2023-09-06,Delivered
SH009470,O009470,2023-09-02,2023-09-06,Delivered
SH009471,O009471,2023-09-02,2023-09-04,Delivered
SH009472,O009472,2023-09-02,2023-09-05,Delivered
SH009473,O009473,2023-09-04,2023-09-06,Delivered
SH009474,O009474,2023-09-04,2023-09-07,Delivered
SH009475,O009475,2023-09-04,2023-09-08,Delivered
SH009476,O009476,2023-09-03,2023-09-05,Delivered
SH009477,O009477,2023-09-03,2023-09-07,Delivered
SH009478,O009478,2023-09-04,2023-09-08,Delivered
SH009479,O009479,2023-09-02,2023-09-04,Delivered
SH009480,O009480,2023-09-02,2023-09-09,Delayed
SH009481,O009481,2023-09-03,2023-09-06,Delivered
SH009482,O009482,2023-09-02,2023-09-07,Delivered
SH009483,O009483,2023-09-04,2023-09-07,Delivered
SH009484,O009484,2023-09-03,,Cancelled
SH009485,O009485,2023-09-03,2023-09-05,Delivered
SH009486,O009486,2023-09-04,2023-09-09,Delivered
SH009487,O009487,2023-09-02,2023-09-06,Delivered
SH009488,O009488,2023-09-03,2023-09-07,Delivered
SH009489,O009489,2023-09-03,2023-09-08,Delivered
SH009490,O009490,2023-09-02,2023-09-06,Delivered
SH009491,O009491,2023-09-04,2023-09-07,Delivered
SH009492,O009492,2023-09-02,2023-09-07,Delivered
SH009493,O009493,2023-09-03,2023-09-07,Delivered
SH009494,O009494,2023-09-04,2023-09-08,Delivered
SH009495,O009495,2023-09-03,2023-09-13,Delayed
SH009496,O009496,2023-09-02,2023-09-13,Delayed
SH009497,O009497,2023-09-03,2023-09-07,Delivered
SH009498,O009498,2023-09-04,2023-09-07,Delivered
SH009499,O009499,2023-09-02,2023-09-05,Delivered
SH009500,O009500,2023-09-02,2023-09-06,Delivered
SH009501,O009501,2023-09-04,2023-09-07,Delivered
SH009502,O009502,2023-09-02,2023-09-04,Delivered
SH009503,O009503,2023-09-03,2023-09-07,Delivered
SH009504,O009504,2023-09-03,2023-09-06,Delivered
SH009505,O009505,2023-09-04,2023-09-09,Delivered
SH009506,O009506,2023-09-02,2023-09-07,Delivered
SH009507,O009507,2023-09-04,2023-09-07,Delivered
SH009508,O009508,2023-09-03,2023-09-05,Delivered
SH009509,O009509,2023-09-04,2023-09-07,Delivered
SH009510,O009510,2023-09-03,2023-09-07,Delivered
SH009511,O009511,2023-09-02,2023-09-04,Delivered
SH009512,O009512,2023-09-02,2023-09-06,Delivered
SH009513,O009513,2023-09-04,2023-09-06,Delivered
SH009514,O009514,2023-09-03,,Cancelled
SH009515,O009515,2023-09-02,2023-09-04,Delivered
SH009516,O009516,2023-09-04,2023-09-09,Delivered
SH009517,O009517,2023-09-04,2023-09-06,Delivered
SH009518,O009518,2023-09-03,2023-09-08,Delivered
SH009519,O009519,2023-09-03,,Cancelled
SH009520,O009520,2023-09-03,2023-09-06,Delivered
SH009521,O009521,2023-09-02,2023-09-07,Delivered
SH009522,O009522,2023-09-04,2023-09-06,Delivered
SH009523,O009523,2023-09-04,2023-09-06,Delivered
SH009524,O009524,2023-09-03,2023-09-05,Delivered
SH009525,O009525,2023-09-03,2023-09-07,Delivered
SH009526,O009526,2023-09-03,2023-09-08,Delivered
SH009527,O009527,2023-09-03,2023-09-07,Delivered
SH009528,O009528,2023-09-04,2023-09-08,Delivered
SH009529,O009529,2023-09-04,2023-09-07,Delivered
SH009530,O009530,2023-09-03,2023-09-07,Delivered
SH009531,O009531,2023-09-03,2023-09-05,Delivered
SH009532,O009532,2023-09-02,2023-09-04,Delivered
SH009533,O009533,2023-09-03,2023-09-08,Delivered
SH009534,O009534,2023-09-03,2023-09-06,Delivered
SH009535,O009535,2023-09-03,2023-09-08,Delivered
SH009536,O009536,2023-09-02,2023-09-09,Delayed
SH009537,O009537,2023-09-03,2023-09-06,Delivered
SH009538,O009538,2023-09-02,2023-09-07,Delivered
SH009539,O009539,2023-09-02,2023-09-07,Delivered
SH009540,O009540,2023-09-02,2023-09-13,Delayed
SH009541,O009541,2023-09-02,2023-09-04,Delivered
SH009542,O009542,2023-09-02,2023-09-06,Delivered
SH009543,O009543,2023-09-04,2023-09-08,Delivered
SH009544,O009544,2023-09-04,2023-09-08,Delivered
SH009545,O009545,2023-09-02,,Cancelled
SH009546,O009546,2023-09-02,2023-09-06,Delivered
SH009547,O009547,2023-09-04,2023-09-15,Delayed
SH009548,O009548,2023-09-04,2023-09-07,Delivered
SH009549,O009549,2023-09-04,2023-09-08,Delivered
SH009550,O009550,2023-09-03,2023-09-05,Delivered
SH009551,O009551,2023-09-03,2023-09-05,Delivered
SH009552,O009552,2023-09-02,2023-09-04,Delivered
SH009553,O009553,2023-09-03,2023-09-07,Delivered
SH009554,O009554,2023-09-04,2023-09-08,Delivered
SH009555,O009555,2023-09-04,2023-09-06,Delivered
SH009556,O009556,2023-09-02,2023-09-07,Delivered
SH009557,O009557,2023-09-03,2023-09-08,Delivered
SH009558,O009558,2023-09-03,2023-09-07,Delivered
SH009559,O009559,2023-09-03,2023-09-15,Delayed
SH009560,O009560,2023-09-04,2023-09-07,Delivered
SH009561,O009561,2023-09-04,2023-09-06,Delivered
SH009562,O009562,2023-09-03,2023-09-07,Delivered
SH009563,O009563,2023-09-02,2023-09-07,Delivered
SH009564,O009564,2023-09-03,2023-09-06,Delivered
SH009565,O009565,2023-09-02,2023-09-06,Delivered
SH009566,O009566,2023-09-03,2023-09-05,Delivered
SH009567,O009567,2023-09-02,2023-09-07,Delivered
SH009568,O009568,2023-09-03,2023-09-11,Delayed
SH009569,O009569,2023-09-04,2023-09-06,Delivered
SH009570,O009570,2023-09-04,2023-09-07,Delivered
SH009571,O009571,2023-09-03,2023-09-12,Delayed
SH009572,O009572,2023-09-02,2023-09-07,Delivered
SH009573,O009573,2023-09-02,2023-09-04,Delivered
SH009574,O009574,2023-09-02,2023-09-06,Delivered
SH009575,O009575,2023-09-04,2023-09-09,Delivered
SH009576,O009576,2023-09-02,2023-09-05,Delivered
SH009577,O009577,2023-09-04,2023-09-07,Delivered
SH009578,O009578,2023-09-02,2023-09-07,Delivered
SH009579,O009579,2023-09-02,2023-09-06,Delivered
SH009580,O009580,2023-09-02,2023-09-05,Delivered
SH009581,O009581,2023-09-02,2023-09-05,Delivered
SH009582,O009582,2023-09-03,2023-09-06,Delivered
SH009583,O009583,2023-09-03,2023-09-12,Delayed
SH009584,O009584,2023-09-02,2023-09-04,Delivered
SH009585,O009585,2023-09-02,2023-09-07,Delivered
SH009586,O009586,2023-09-03,2023-09-07,Delivered
SH009587,O009587,2023-09-04,2023-09-06,Delivered
SH009588,O009588,2023-09-02,2023-09-07,Delivered
SH009589,O009589,2023-09-03,2023-09-08,Delivered
SH009590,O009590,2023-09-03,2023-09-07,Delivered
SH009591,O009591,2023-09-03,2023-09-08,Delivered
SH009592,O009592,2023-09-02,2023-09-06,Delivered
SH009593,O009593,2023-09-04,2023-09-06,Delivered
SH009594,O009594,2023-09-03,2023-09-09,Delayed
SH009595,O009595,2023-09-02,,Cancelled
SH009596,O009596,2023-09-04,2023-09-06,Delivered
SH009597,O009597,2023-09-02,,Cancelled
SH009598,O009598,2023-09-03,2023-09-08,Delivered
SH009599,O009599,2023-09-04,2023-09-09,Delivered
SH009600,O009600,2023-09-04,2023-09-06,Delivered
SH009601,O009601,2023-09-03,,Cancelled
SH009602,O009602,2023-09-02,2023-09-05,Delivered
SH009603,O009603,2023-09-04,2023-09-09,Delivered
SH009604,O009604,2023-09-02,2023-09-12,Delayed
SH009605,O009605,2023-09-04,2023-09-07,Delivered
SH009606,O009606,2023-09-04,,Cancelled
SH009607,O009607,2023-09-03,2023-09-06,Delivered
SH009608,O009608,2023-09-03,2023-09-06,Delivered
SH009609,O009609,2023-09-03,2023-09-06,Delivered
SH009610,O009610,2023-09-02,,Cancelled
SH009611,O009611,2023-09-04,2023-09-08,Delivered
SH009612,O009612,2023-09-04,2023-09-06,Delivered
SH009613,O009613,2023-09-04,2023-09-08,Delivered
SH009614,O009614,2023-09-03,2023-09-05,Delivered
SH009615,O009615,2023-09-02,2023-09-04,Delivered
SH009616,O009616,2023-09-04,2023-09-07,Delivered
SH009617,O009617,2023-09-04,2023-09-06,Delivered
SH009618,O009618,2023-09-02,2023-09-06,Delivered
SH009619,O009619,2023-09-04,2023-09-08,Delivered
SH009620,O009620,2023-09-02,2023-09-06,Delivered
SH009621,O009621,2023-09-03,2023-09-08,Delivered
SH009622,O009622,2023-09-02,2023-09-06,Delivered
SH009623,O009623,2023-09-03,2023-09-07,Delivered
SH009624,O009624,2023-09-02,2023-09-06,Delivered
SH009625,O009625,2023-09-04,2023-09-07,Delivered
SH009626,O009626,2023-09-04,2023-09-07,Delivered
SH009627,O009627,2023-09-04,2023-09-07,Delivered
SH009628,O009628,2023-09-04,2023-09-06,Delivered
SH009629,O009629,2023-09-04,2023-09-08,Delivered
SH009630,O009630,2023-09-03,2023-09-07,Delivered
SH009631,O009631,2023-09-02,,Cancelled
SH009632,O009632,2023-09-02,2023-09-06,Delivered
SH009633,O009633,2023-09-03,2023-09-06,Delivered
SH009634,O009634,2023-09-04,2023-09-07,Delivered
SH009635,O009635,2023-09-04,2023-09-16,Delayed
SH009636,O009636,2023-09-04,2023-09-08,Delivered
SH009637,O009637,2023-09-02,2023-09-07,Delivered
SH009638,O009638,2023-09-02,2023-09-07,Delivered
SH009639,O009639,2023-09-04,2023-09-08,Delivered
SH009640,O009640,2023-09-04,2023-09-06,Delivered
SH009641,O009641,2023-09-02,2023-09-05,Delivered
SH009642,O009642,2023-09-02,2023-09-12,Delayed
SH009643,O009643,2023-09-02,2023-09-07,Delivered
SH009644,O009644,2023-09-03,2023-09-07,Delivered
SH009645,O009645,2023-09-03,2023-09-08,Delivered
SH009646,O009646,2023-09-02,2023-09-07,Delivered
SH009647,O009647,2023-09-04,2023-09-09,Delivered
SH009648,O009648,2023-09-02,2023-09-06,Delivered
SH009649,O009649,2023-09-02,2023-09-14,Delayed
SH009650,O009650,2023-09-03,2023-09-07,Delivered
SH009651,O009651,2023-09-02,2023-09-09,Delayed
SH009652,O009652,2023-09-04,2023-09-06,Delivered
SH009653,O009653,2023-09-02,2023-09-04,Delivered
SH009654,O009654,2023-09-03,2023-09-06,Delivered
SH009655,O009655,2023-09-04,2023-09-08,Delivered
SH009656,O009656,2023-09-04,2023-09-07,Delivered
SH009657,O009657,2023-09-03,,Cancelled
SH009658,O009658,2023-09-03,2023-09-06,Delivered
SH009659,O009659,2023-09-04,2023-09-07,Delivered
SH009660,O009660,2023-09-02,2023-09-05,Delivered
SH009661,O009661,2023-09-03,2023-09-06,Delivered
SH009662,O009662,2023-09-03,2023-09-07,Delivered
SH009663,O009663,2023-09-03,2023-09-05,Delivered
SH009664,O009664,2023-09-03,,Cancelled
SH009665,O009665,2023-09-02,,Cancelled
SH009666,O009666,2023-09-04,2023-09-14,Delayed
SH009667,O009667,2023-09-02,2023-09-13,Delayed
SH009668,O009668,2023-09-02,2023-09-06,Delivered
SH009669,O009669,2023-09-03,2023-09-08,Delivered
SH009670,O009670,2023-09-03,,Cancelled
SH009671,O009671,2023-09-02,2023-09-04,Delivered
SH009672,O009672,2023-09-04,2023-09-06,Delivered
SH009673,O009673,2023-09-03,2023-09-06,Delivered
SH009674,O009674,2023-09-03,2023-09-08,Delivered
SH009675,O009675,2023-09-03,2023-09-05,Delivered
SH009676,O009676,2023-09-04,2023-09-09,Delivered
SH009677,O009677,2023-09-03,2023-09-07,Delivered
SH009678,O009678,2023-09-03,2023-09-07,Delivered
SH009679,O009679,2023-09-04,2023-09-06,Delivered
SH009680,O009680,2023-09-02,2023-09-07,Delivered
SH009681,O009681,2023-09-04,2023-09-06,Delivered
SH009682,O009682,2023-09-03,2023-09-06,Delivered
SH009683,O009683,2023-09-03,2023-09-05,Delivered
SH009684,O009684,2023-09-03,2023-09-08,Delivered
SH009685,O009685,2023-09-03,,Cancelled
SH009686,O009686,2023-09-03,2023-09-06,Delivered
SH009687,O009687,2023-09-04,2023-09-09,Delivered
SH009688,O009688,2023-09-04,2023-09-08,Delivered
SH009689,O009689,2023-09-04,2023-09-08,Delivered
SH009690,O009690,2023-09-04,2023-09-07,Delivered
SH009691,O009691,2023-09-03,2023-09-05,Delivered
SH009692,O009692,2023-09-04,2023-09-06,Delivered
SH009693,O009693,2023-09-03,2023-09-07,Delivered
SH009694,O009694,2023-09-02,2023-09-05,Delivered
SH009695,O009695,2023-09-03,2023-09-06,Delivered
SH009696,O009696,2023-09-04,2023-09-06,Delivered
SH009697,O009697,2023-09-03,2023-09-09,Delayed
SH009698,O009698,2023-09-03,2023-09-05,Delivered
SH009699,O009699,2023-09-04,2023-09-10,Delayed
SH009700,O009700,2023-09-02,2023-09-04,Delivered
SH009701,O009701,2023-09-02,2023-09-06,Delivered
SH009702,O009702,2023-09-03,2023-09-05,Delivered
SH009703,O009703,2023-09-02,2023-09-05,Delivered
SH009704,O009704,2023-09-04,,Cancelled
SH009705,O009705,2023-09-03,2023-09-05,Delivered
SH009706,O009706,2023-09-04,2023-09-06,Delivered
SH009707,O009707,2023-09-02,2023-09-05,Delivered
SH009708,O009708,2023-09-03,2023-09-05,Delivered
