po_id,supplier_id,product_id,order_date,expected_date,received_date,quantity,unit_cost,delay_days
PO003097,S003,P039,2023-08-01,2023-08-07,2023-08-07,81,782.71,0
PO003098,S008,P049,2023-08-01,2023-08-13,2023-08-13,354,546.6,0
PO003099,S007,P031,2023-08-01,2023-08-13,2023-08-13,308,419.24,0
PO003100,S010,P044,2023-08-01,2023-08-13,2023-08-13,389,743.13,0
PO003101,S001,P049,2023-08-01,2023-08-06,2023-08-06,255,546.6,0
PO003102,S006,P042,2023-08-01,2023-08-11,2023-08-11,197,364.35,0
PO003103,S012,P018,2023-08-01,2023-08-16,2023-08-24,94,967.35,8
PO003104,S012,P038,2023-08-01,2023-08-19,2023-08-19,408,721.51,0
PO003105,S014,P048,2023-08-01,2023-08-17,2023-08-17,207,782.42,0
PO003106,S007,P025,2023-08-01,2023-08-11,2023-08-11,214,569.37,0
PO003107,S014,P044,2023-08-01,2023-08-18,2023-08-18,157,743.13,0
PO003108,S004,P027,2023-08-01,2023-08-07,2023-08-09,274,942.52,2
PO003109,S013,P014,2023-08-01,2023-08-17,2023-08-17,190,239.69,0
PO003110,S009,P032,2023-08-01,2023-08-10,2023-08-10,486,837.3,0
PO003111,S015,P012,2023-08-01,2023-08-17,2023-08-17,104,327.54,0
PO003112,S013,P027,2023-08-01,2023-08-16,2023-08-25,83,942.52,9
PO003113,S012,P018,2023-08-01,2023-08-19,2023-08-19,396,967.35,0
PO003114,S010,P040,2023-08-01,2023-08-13,2023-08-17,354,390.54,4
PO003115,S014,P043,2023-08-01,2023-08-18,2023-08-18,299,345.43,0
PO003116,S004,P016,2023-08-01,2023-08-07,2023-08-07,138,627.17,0
PO003117,S004,P021,2023-08-01,2023-08-08,2023-08-08,139,165.94,0
PO003118,S009,P015,2023-08-01,2023-08-11,2023-08-11,388,612.79,0
PO003119,S010,P035,2023-08-01,2023-08-10,2023-08-10,253,120.82,0
PO003120,S010,P040,2023-08-01,2023-08-12,2023-08-12,444,390.54,0
PO003121,S010,P013,2023-08-01,2023-08-11,2023-08-11,419,483.27,0
PO003122,S015,P019,2023-08-01,2023-08-17,2023-08-17,352,339.38,0
PO003123,S004,P024,2023-08-01,2023-08-07,2023-08-07,51,346.13,0
PO003124,S004,P001,2023-08-01,2023-08-07,2023-08-07,471,405.81,0
PO003125,S004,P016,2023-08-01,2023-08-06,2023-08-06,336,627.17,0
PO003126,S013,P022,2023-08-01,2023-08-17,2023-08-24,488,82.67,7
PO003127,S007,P023,2023-08-01,2023-08-12,2023-08-12,450,295.84,0
PO003128,S006,P026,2023-08-01,2023-08-09,2023-08-09,499,971.11,0
PO003129,S004,P037,2023-08-01,2023-08-07,2023-08-07,419,55.25,0
PO003130,S009,P050,2023-08-01,2023-08-12,2023-08-12,322,74.15,0
PO003131,S006,P013,2023-08-01,2023-08-10,2023-08-10,489,483.27,0
PO003132,S006,P011,2023-08-01,2023-08-09,2023-08-09,356,631.26,0
PO003133,S007,P033,2023-08-01,2023-08-11,2023-08-21,364,316.89,10
PO003134,S011,P018,2023-08-01,2023-08-20,2023-08-20,128,967.35,0
PO003135,S008,P002,2023-08-01,2023-08-12,2023-08-12,130,745.39,0
PO003136,S013,P042,2023-08-01,2023-08-18,2023-08-18,424,364.35,0
PO003137,S007,P003,2023-08-01,2023-08-09,2023-08-09,364,198.22,0
PO003138,S011,P045,2023-08-01,2023-08-21,2023-08-21,82,892.85,0
PO003139,S014,P005,2023-08-01,2023-08-21,2023-08-26,198,621.06,5
PO003140,S013,P024,2023-08-01,2023-08-17,2023-08-17,70,346.13,0
PO003141,S007,P011,2023-08-01,2023-08-12,2023-08-12,201,631.26,0
PO003142,S013,P034,2023-08-01,2023-08-20,2023-08-20,314,183.88,0
PO003143,S015,P045,2023-08-01,2023-08-19,2023-08-22,64,892.85,3
PO003144,S008,P045,2023-08-01,2023-08-10,2023-08-11,240,892.85,1
PO003145,S008,P029,2023-08-01,2023-08-10,2023-08-10,209,134.07,0
PO003146,S003,P021,2023-08-01,2023-08-07,2023-08-07,309,165.94,0
PO003147,S009,P028,2023-08-01,2023-08-12,2023-08-12,207,618.0,0
PO003148,S003,P031,2023-08-01,2023-08-06,2023-08-06,483,419.24,0
PO003149,S015,P010,2023-08-01,2023-08-21,2023-08-21,246,460.35,0
PO003150,S010,P049,2023-08-01,2023-08-13,2023-08-13,322,546.6,0
PO003151,S002,P003,2023-08-01,2023-08-07,2023-08-07,259,198.22,0
PO003152,S006,P050,2023-08-01,2023-08-09,2023-08-09,301,74.15,0
PO003153,S005,P048,2023-08-01,2023-08-06,2023-08-06,365,782.42,0
PO003154,S011,P046,2023-08-01,2023-08-17,2023-08-17,269,163.61,0
PO003155,S006,P030,2023-08-01,2023-08-12,2023-08-12,183,92.97,0
PO003156,S007,P023,2023-08-01,2023-08-12,2023-08-12,455,295.84,0
PO003157,S005,P006,2023-08-01,2023-08-06,2023-08-06,380,69.56,0
PO003158,S005,P002,2023-08-01,2023-08-06,2023-08-06,420,745.39,0
PO003159,S006,P036,2023-08-01,2023-08-09,2023-08-09,246,783.63,0
PO003160,S014,P034,2023-08-01,2023-08-17,2023-08-23,171,183.88,6
PO003161,S003,P029,2023-08-01,2023-08-08,2023-08-08,389,134.07,0
PO003162,S014,P024,2023-08-01,2023-08-17,2023-08-21,67,346.13,4
PO003163,S012,P029,2023-08-01,2023-08-17,2023-08-17,486,134.07,0
PO003164,S014,P032,2023-08-01,2023-08-21,2023-08-21,337,837.3,0
PO003165,S005,P019,2023-08-01,2023-08-08,2023-08-15,65,339.38,7
PO003166,S007,P015,2023-08-01,2023-08-09,2023-08-11,330,612.79,2
PO003167,S002,P016,2023-08-01,2023-08-06,2023-08-06,296,627.17,0
PO003168,S007,P032,2023-08-01,2023-08-13,2023-08-13,451,837.3,0
PO003169,S012,P034,2023-08-01,2023-08-20,2023-08-20,86,183.88,0
PO003170,S011,P002,2023-08-01,2023-08-21,2023-08-21,436,745.39,0
PO003171,S006,P008,2023-08-01,2023-08-10,2023-08-10,200,222.73,0
PO003172,S009,P016,2023-08-01,2023-08-12,2023-08-12,97,627.17,0
PO003173,S001,P004,2023-08-01,2023-08-08,2023-08-08,336,105.18,0
PO003174,S014,P048,2023-08-01,2023-08-20,2023-08-20,109,782.42,0
PO003175,S007,P017,2023-08-01,2023-08-13,2023-08-13,215,111.8,0
PO003176,S009,P008,2023-08-01,2023-08-11,2023-08-11,308,222.73,0
PO003177,S006,P018,2023-08-01,2023-08-11,2023-08-11,376,967.35,0
PO003178,S015,P009,2023-08-01,2023-08-16,2023-08-21,464,339.03,5
PO003179,S007,P047,2023-08-01,2023-08-13,2023-08-13,451,772.75,0
PO003180,S001,P009,2023-08-01,2023-08-08,2023-08-11,153,339.03,3
PO003181,S001,P048,2023-08-01,2023-08-06,2023-08-06,279,782.42,0
PO003182,S005,P004,2023-08-01,2023-08-06,2023-08-06,210,105.18,0
PO003183,S003,P040,2023-08-01,2023-08-06,2023-08-06,462,390.54,0
PO003184,S009,P009,2023-08-01,2023-08-10,2023-08-10,119,339.03,0
PO003185,S002,P007,2023-08-01,2023-08-06,2023-08-06,242,840.82,0
PO003186,S011,P016,2023-08-01,2023-08-16,2023-08-16,216,627.17,0
PO003187,S015,P027,2023-08-01,2023-08-21,2023-08-21,389,942.52,0
PO003188,S013,P012,2023-08-01,2023-08-16,2023-08-22,143,327.54,6
PO003189,S001,P011,2023-08-01,2023-08-08,2023-08-17,485,631.26,9
PO003190,S014,P042,2023-08-01,2023-08-19,2023-08-19,140,364.35,0
PO003191,S008,P033,2023-08-01,2023-08-09,2023-08-09,92,316.89,0
PO003192,S003,P015,2023-08-01,2023-08-08,2023-08-13,422,612.79,5
PO003193,S012,P031,2023-08-01,2023-08-18,2023-08-18,313,419.24,0
PO003194,S012,P005,2023-08-01,2023-08-20,2023-08-20,451,621.06,0
PO003195,S012,P018,2023-08-01,2023-08-18,2023-08-18,119,967.35,0
PO003196,S007,P018,2023-08-01,2023-08-10,2023-08-10,428,967.35,0
PO003197,S005,P031,2023-08-01,2023-08-08,2023-08-08,210,419.24,0
PO003198,S010,P017,2023-08-01,2023-08-09,2023-08-11,357,111.8,2
PO003199,S013,P021,2023-08-01,2023-08-21,2023-08-21,347,165.94,0
PO003200,S007,P034,2023-08-01,2023-08-13,2023-08-13,315,183.88,0
PO003201,S010,P027,2023-08-01,2023-08-12,2023-08-12,491,942.52,0
PO003202,S003,P043,2023-08-01,2023-08-06,2023-08-06,245,345.43,0
PO003203,S006,P036,2023-08-01,2023-08-10,2023-08-10,227,783.63,0
PO003204,S010,P020,2023-08-01,2023-08-10,2023-08-18,71,700.02,8
PO003205,S007,P042,2023-08-01,2023-08-12,2023-08-12,173,364.35,0
PO003206,S015,P022,2023-08-01,2023-08-21,2023-08-29,54,82.67,8
PO003207,S007,P005,2023-08-01,2023-08-13,2023-08-13,303,621.06,0
PO003208,S001,P029,2023-08-01,2023-08-07,2023-08-07,196,134.07,0
PO003209,S006,P007,2023-08-01,2023-08-11,2023-08-11,190,840.82,0
PO003210,S015,P047,2023-08-01,2023-08-16,2023-08-16,451,772.75,0
PO003211,S008,P003,2023-08-01,2023-08-09,2023-08-09,325,198.22,0
PO003212,S005,P014,2023-08-01,2023-08-06,2023-08-06,139,239.69,0
PO003213,S009,P037,2023-08-01,2023-08-13,2023-08-13,244,55.25,0
PO003214,S010,P020,2023-08-01,2023-08-12,2023-08-13,140,700.02,1
PO003215,S007,P026,2023-08-01,2023-08-09,2023-08-13,130,971.11,4
PO003216,S010,P013,2023-08-01,2023-08-11,2023-08-11,403,483.27,0
PO003217,S005,P029,2023-08-01,2023-08-06,2023-08-06,217,134.07,0
PO003218,S014,P006,2023-08-01,2023-08-18,2023-08-18,253,69.56,0
PO003219,S010,P037,2023-08-01,2023-08-12,2023-08-12,176,55.25,0
PO003220,S003,P037,2023-08-01,2023-08-08,2023-08-08,421,55.25,0
PO003221,S001,P026,2023-08-01,2023-08-07,2023-08-07,329,971.11,0
PO003222,S010,P042,2023-08-01,2023-08-10,2023-08-10,136,364.35,0
PO003223,S005,P044,2023-08-01,2023-08-06,2023-08-06,78,743.13,0
PO003224,S014,P030,2023-08-01,2023-08-17,2023-08-20,482,92.97,3
PO003225,S011,P033,2023-08-01,2023-08-19,2023-08-27,73,316.89,8
PO003226,S011,P006,2023-08-01,2023-08-19,2023-08-19,446,69.56,0
PO003227,S004,P016,2023-08-01,2023-08-06,2023-08-06,231,627.17,0
PO003228,S003,P040,2023-08-01,2023-08-08,2023-08-08,484,390.54,0
PO003229,S002,P028,2023-08-01,2023-08-06,2023-08-06,304,618.0,0
PO003230,S002,P046,2023-08-01,2023-08-07,2023-08-07,181,163.61,0
PO003231,S005,P021,2023-08-01,2023-08-08,2023-08-08,457,165.94,0
PO003232,S001,P024,2023-08-01,2023-08-08,2023-08-08,61,346.13,0
PO003233,S005,P008,2023-08-01,2023-08-06,2023-08-06,292,222.73,0
PO003234,S012,P041,2023-08-01,2023-08-21,2023-08-21,394,869.95,0
PO003235,S012,P017,2023-08-01,2023-08-19,2023-08-19,50,111.8,0
PO003236,S003,P042,2023-08-01,2023-08-08,2023-08-08,134,364.35,0
PO003237,S003,P030,2023-08-01,2023-08-06,2023-08-06,67,92.97,0
PO003238,S008,P010,2023-08-01,2023-08-10,2023-08-10,264,460.35,0
PO003239,S007,P025,2023-08-01,2023-08-09,2023-08-09,77,569.37,0
PO003240,S009,P001,2023-08-01,2023-08-12,2023-08-12,340,405.81,0
PO003241,S001,P026,2023-08-01,2023-08-08,2023-08-08,280,971.11,0
PO003242,S010,P033,2023-08-01,2023-08-11,2023-08-16,292,316.89,5
PO003243,S013,P011,2023-08-01,2023-08-17,2023-08-17,187,631.26,0
PO003244,S002,P015,2023-08-01,2023-08-08,2023-08-08,180,612.79,0
PO003245,S012,P050,2023-08-01,2023-08-20,2023-08-20,422,74.15,0
PO003246,S006,P036,2023-08-01,2023-08-09,2023-08-09,92,783.63,0
PO003247,S013,P023,2023-08-01,2023-08-20,2023-08-27,77,295.84,7
PO003248,S008,P031,2023-08-01,2023-08-13,2023-08-13,285,419.24,0
PO003249,S009,P023,2023-08-01,2023-08-10,2023-08-10,98,295.84,0
PO003250,S010,P017,2023-08-01,2023-08-11,2023-08-11,451,111.8,0
PO003251,S003,P040,2023-08-01,2023-08-07,2023-08-07,433,390.54,0
PO003252,S002,P014,2023-08-01,2023-08-06,2023-08-06,409,239.69,0
PO003253,S013,P040,2023-08-01,2023-08-16,2023-08-16,424,390.54,0
PO003254,S015,P049,2023-08-01,2023-08-20,2023-08-20,356,546.6,0
PO003255,S002,P016,2023-08-01,2023-08-07,2023-08-07,326,627.17,0
PO003256,S011,P024,2023-08-01,2023-08-16,2023-08-16,86,346.13,0
PO003257,S007,P044,2023-08-01,2023-08-09,2023-08-09,402,743.13,0
PO003258,S007,P046,2023-08-01,2023-08-11,2023-08-11,260,163.61,0
PO003259,S014,P029,2023-08-01,2023-08-17,2023-08-21,146,134.07,4
PO003260,S005,P026,2023-08-01,2023-08-07,2023-08-07,306,971.11,0
PO003261,S008,P022,2023-08-01,2023-08-12,2023-08-12,93,82.67,0
PO003262,S001,P039,2023-08-01,2023-08-06,2023-08-07,393,782.71,1
PO003263,S007,P018,2023-08-01,2023-08-09,2023-08-09,367,967.35,0
PO003264,S014,P005,2023-08-01,2023-08-18,2023-08-18,79,621.06,0
PO003265,S006,P032,2023-08-01,2023-08-13,2023-08-13,245,837.3,0
PO003266,S012,P034,2023-08-01,2023-08-21,2023-08-21,222,183.88,0
PO003267,S011,P021,2023-08-01,2023-08-16,2023-08-16,342,165.94,0
PO003268,S009,P046,2023-08-01,2023-08-10,2023-08-10,168,163.61,0
PO003269,S008,P020,2023-08-01,2023-08-12,2023-08-18,118,700.02,6
PO003270,S012,P004,2023-08-01,2023-08-16,2023-08-16,352,105.18,0
PO003271,S014,P039,2023-08-01,2023-08-16,2023-08-16,274,782.71,0
PO003272,S009,P013,2023-08-01,2023-08-11,2023-08-11,387,483.27,0
PO003273,S011,P043,2023-08-01,2023-08-19,2023-08-19,126,345.43,0
PO003274,S014,P011,2023-08-01,2023-08-21,2023-08-28,178,631.26,7
PO003275,S013,P016,2023-08-01,2023-08-18,2023-08-19,123,627.17,1
PO003276,S009,P019,2023-08-01,2023-08-12,2023-08-12,150,339.38,0
PO003277,S010,P007,2023-08-01,2023-08-10,2023-08-10,378,840.82,0
PO003278,S004,P030,2023-08-01,2023-08-06,2023-08-06,69,92.97,0
PO003279,S002,P002,2023-08-01,2023-08-07,2023-08-07,139,745.39,0
PO003280,S002,P003,2023-08-01,2023-08-07,2023-08-07,260,198.22,0
PO003281,S011,P049,2023-08-01,2023-08-21,2023-08-21,366,546.6,0
PO003282,S013,P036,2023-08-01,2023-08-18,2023-08-27,476,783.63,9
PO003283,S002,P044,2023-08-01,2023-08-06,2023-08-06,410,743.13,0
PO003284,S009,P043,2023-08-01,2023-08-09,2023-08-09,229,345.43,0
PO003285,S005,P048,2023-08-01,2023-08-06,2023-08-06,144,782.42,0
PO003286,S008,P005,2023-08-01,2023-08-09,2023-08-09,179,621.06,0
PO003287,S008,P038,2023-08-01,2023-08-11,2023-08-18,265,721.51,7
PO003288,S003,P046,2023-08-01,2023-08-07,2023-08-07,360,163.61,0
PO003289,S005,P042,2023-08-01,2023-08-07,2023-08-07,200,364.35,0
PO003290,S009,P041,2023-08-01,2023-08-13,2023-08-13,176,869.95,0
PO003291,S007,P035,2023-08-01,2023-08-11,2023-08-17,170,120.82,6
PO003292,S009,P025,2023-08-01,2023-08-12,2023-08-16,435,569.37,4
PO003293,S008,P049,2023-08-01,2023-08-09,2023-08-09,398,546.6,0
PO003294,S012,P031,2023-08-01,2023-08-18,2023-08-25,315,419.24,7
PO003295,S009,P004,2023-08-01,2023-08-10,2023-08-10,77,105.18,0
PO003296,S005,P009,2023-08-01,2023-08-06,2023-08-06,341,339.03,0
PO003297,S001,P006,2023-08-01,2023-08-08,2023-08-08,183,69.56,0
PO003298,S007,P005,2023-08-01,2023-08-12,2023-08-12,380,621.06,0
PO003299,S014,P011,2023-08-01,2023-08-20,2023-08-20,369,631.26,0
PO003300,S013,P038,2023-08-01,2023-08-16,2023-08-16,253,721.51,0
PO003301,S011,P033,2023-08-01,2023-08-18,2023-08-18,418,316.89,0
PO003302,S008,P045,2023-08-01,2023-08-10,2023-08-10,80,892.85,0
PO003303,S005,P036,2023-08-01,2023-08-06,2023-08-06,276,783.63,0
PO003304,S010,P013,2023-08-01,2023-08-12,2023-08-12,485,483.27,0
PO003305,S002,P013,2023-08-01,2023-08-07,2023-08-07,260,483.27,0
PO003306,S001,P047,2023-08-01,2023-08-08,2023-08-08,231,772.75,0
PO003307,S010,P028,2023-08-01,2023-08-12,2023-08-16,367,618.0,4
PO003308,S003,P007,2023-08-01,2023-08-07,2023-08-12,462,840.82,5
PO003309,S010,P041,2023-08-01,2023-08-09,2023-08-09,196,869.95,0
PO003310,S006,P042,2023-08-01,2023-08-13,2023-08-13,487,364.35,0
PO003311,S004,P037,2023-08-01,2023-08-06,2023-08-06,138,55.25,0
PO003312,S005,P035,2023-08-01,2023-08-07,2023-08-07,228,120.82,0
PO003313,S003,P016,2023-08-01,2023-08-08,2023-08-08,485,627.17,0
PO003314,S002,P003,2023-08-01,2023-08-07,2023-08-07,421,198.22,0
PO003315,S002,P041,2023-08-01,2023-08-07,2023-08-11,126,869.95,4
PO003316,S015,P031,2023-08-01,2023-08-19,2023-08-19,304,419.24,0
PO003317,S015,P050,2023-08-01,2023-08-20,2023-08-20,220,74.15,0
PO003318,S012,P042,2023-08-01,2023-08-17,2023-08-17,166,364.35,0
PO003319,S015,P026,2023-08-01,2023-08-17,2023-08-17,211,971.11,0
PO003320,S006,P018,2023-08-01,2023-08-10,2023-08-10,190,967.35,0
PO003321,S003,P028,2023-08-01,2023-08-08,2023-08-08,375,618.0,0
PO003322,S005,P043,2023-08-01,2023-08-07,2023-08-07,90,345.43,0
PO003323,S002,P016,2023-08-01,2023-08-07,2023-08-07,335,627.17,0
PO003324,S010,P020,2023-08-01,2023-08-13,2023-08-13,112,700.02,0
PO003325,S008,P032,2023-08-01,2023-08-09,2023-08-09,89,837.3,0
PO003326,S011,P029,2023-08-01,2023-08-16,2023-08-20,414,134.07,4
PO003327,S007,P038,2023-08-01,2023-08-10,2023-08-16,405,721.51,6
PO003328,S014,P014,2023-08-01,2023-08-21,2023-08-21,291,239.69,0
PO003329,S002,P016,2023-08-01,2023-08-07,2023-08-07,54,627.17,0
PO003330,S003,P011,2023-08-01,2023-08-06,2023-08-06,288,631.26,0
PO003331,S008,P043,2023-08-01,2023-08-10,2023-08-10,441,345.43,0
PO003332,S007,P033,2023-08-01,2023-08-13,2023-08-13,59,316.89,0
PO003333,S015,P041,2023-08-01,2023-08-21,2023-08-21,321,869.95,0
PO003334,S010,P032,2023-08-01,2023-08-13,2023-08-13,231,837.3,0
PO003335,S005,P015,2023-08-01,2023-08-06,2023-08-06,365,612.79,0
PO003336,S014,P012,2023-08-01,2023-08-16,2023-08-16,220,327.54,0
PO003337,S012,P016,2023-08-01,2023-08-19,2023-08-19,333,627.17,0
PO003338,S015,P042,2023-08-01,2023-08-19,2023-08-19,120,364.35,0
PO003339,S015,P039,2023-08-01,2023-08-20,2023-08-20,174,782.71,0
PO003340,S009,P001,2023-08-01,2023-08-11,2023-08-11,165,405.81,0
PO003341,S008,P033,2023-08-01,2023-08-10,2023-08-18,211,316.89,8
PO003342,S003,P013,2023-08-01,2023-08-07,2023-08-07,273,483.27,0
PO003343,S008,P031,2023-08-01,2023-08-09,2023-08-09,460,419.24,0
PO003344,S010,P009,2023-08-01,2023-08-12,2023-08-12,459,339.03,0
PO003345,S009,P010,2023-08-01,2023-08-11,2023-08-11,132,460.35,0
PO003346,S015,P046,2023-08-01,2023-08-18,2023-08-18,368,163.61,0
PO003347,S007,P008,2023-08-01,2023-08-13,2023-08-13,58,222.73,0
PO003348,S001,P023,2023-08-01,2023-08-08,2023-08-08,436,295.84,0
PO003349,S004,P012,2023-08-01,2023-08-07,2023-08-07,493,327.54,0
PO003350,S007,P037,2023-08-01,2023-08-12,2023-08-12,186,55.25,0
PO003351,S015,P036,2023-08-01,2023-08-20,2023-08-29,105,783.63,9
PO003352,S004,P020,2023-08-01,2023-08-08,2023-08-08,431,700.02,0
PO003353,S014,P047,2023-08-01,2023-08-20,2023-08-20,244,772.75,0
PO003354,S006,P033,2023-08-01,2023-08-12,2023-08-12,157,316.89,0
PO003355,S008,P028,2023-08-01,2023-08-11,2023-08-11,497,618.0,0
PO003356,S002,P004,2023-08-01,2023-08-07,2023-08-07,442,105.18,0
PO003357,S013,P040,2023-08-01,2023-08-20,2023-08-20,160,390.54,0
PO003358,S002,P045,2023-08-01,2023-08-06,2023-08-06,129,892.85,0
PO003359,S012,P038,2023-08-01,2023-08-17,2023-08-17,81,721.51,0
PO003360,S001,P031,2023-08-01,2023-08-08,2023-08-08,53,419.24,0
PO003361,S009,P017,2023-09-01,2023-09-11,2023-09-11,317,111.8,0
PO003362,S015,P020,2023-09-01,2023-09-21,2023-09-21,403,700.02,0
PO003363,S007,P017,2023-09-01,2023-09-09,2023-09-09,494,111.8,0
PO003364,S001,P007,2023-09-01,2023-09-07,2023-09-07,102,840.82,0
PO003365,S013,P050,2023-09-01,2023-09-19,2023-09-19,299,74.15,0
PO003366,S013,P046,2023-09-01,2023-09-16,2023-09-21,157,163.61,5
PO003367,S004,P041,2023-09-01,2023-09-07,2023-09-07,365,869.95,0
PO003368,S004,P023,2023-09-01,2023-09-08,2023-09-08,485,295.84,0
PO003369,S014,P008,2023-09-01,2023-09-17,2023-09-17,339,222.73,0
PO003370,S004,P030,2023-09-01,2023-09-06,2023-09-09,459,92.97,3
PO003371,S007,P039,2023-09-01,2023-09-11,2023-09-11,192,782.71,0
PO003372,S007,P019,2023-09-01,2023-09-10,2023-09-20,364,339.38,10
PO003373,S007,P018,2023-09-01,2023-09-10,2023-09-10,497,967.35,0
PO003374,S012,P047,2023-09-01,2023-09-18,2023-09-18,249,772.75,0
PO003375,S007,P007,2023-09-01,2023-09-10,2023-09-10,236,840.82,0
PO003376,S012,P002,2023-09-01,2023-09-16,2023-09-16,66,745.39,0
PO003377,S007,P043,2023-09-01,2023-09-09,2023-09-09,331,345.43,0
PO003378,S004,P044,2023-09-01,2023-09-08,2023-09-08,349,743.13,0
PO003379,S002,P025,2023-09-01,2023-09-06,2023-09-06,228,569.37,0
PO003380,S008,P046,2023-09-01,2023-09-12,2023-09-12,368,163.61,0
PO003381,S007,P028,2023-09-01,2023-09-10,2023-09-10,472,618.0,0
PO003382,S008,P038,2023-09-01,2023-09-10,2023-09-10,187,721.51,0
PO003383,S015,P009,2023-09-01,2023-09-19,2023-09-19,92,339.03,0
PO003384,S004,P039,2023-09-01,2023-09-06,2023-09-06,72,782.71,0
PO003385,S013,P003,2023-09-01,2023-09-17,2023-09-17,113,198.22,0
PO003386,S002,P018,2023-09-01,2023-09-08,2023-09-08,457,967.35,0
PO003387,S001,P033,2023-09-01,2023-09-07,2023-09-07,410,316.89,0
PO003388,S014,P047,2023-09-01,2023-09-21,2023-09-29,213,772.75,8
PO003389,S012,P016,2023-09-01,2023-09-17,2023-09-17,383,627.17,0
PO003390,S008,P031,2023-09-01,2023-09-12,2023-09-12,497,419.24,0
PO003391,S002,P016,2023-09-01,2023-09-06,2023-09-06,72,627.17,0
PO003392,S006,P019,2023-09-01,2023-09-11,2023-09-11,191,339.38,0
PO003393,S007,P032,2023-09-01,2023-09-11,2023-09-11,303,837.3,0
PO003394,S013,P046,2023-09-01,2023-09-18,2023-09-22,447,163.61,4
PO003395,S014,P032,2023-09-01,2023-09-19,2023-09-19,58,837.3,0
PO003396,S011,P024,2023-09-01,2023-09-18,2023-09-18,375,346.13,0
PO003397,S005,P038,2023-09-01,2023-09-07,2023-09-07,415,721.51,0
PO003398,S008,P047,2023-09-01,2023-09-09,2023-09-09,83,772.75,0
PO003399,S011,P020,2023-09-01,2023-09-21,2023-09-21,369,700.02,0
PO003400,S012,P001,2023-09-01,2023-09-19,2023-09-20,52,405.81,1
PO003401,S004,P011,2023-09-01,2023-09-07,2023-09-07,114,631.26,0
PO003402,S004,P025,2023-09-01,2023-09-07,2023-09-07,497,569.37,0
PO003403,S010,P027,2023-09-01,2023-09-10,2023-09-18,59,942.52,8
PO003404,S011,P032,2023-09-01,2023-09-18,2023-09-18,54,837.3,0
PO003405,S004,P041,2023-09-01,2023-09-08,2023-09-08,196,869.95,0
PO003406,S013,P040,2023-09-01,2023-09-19,2023-09-19,407,390.54,0
PO003407,S004,P046,2023-09-01,2023-09-06,2023-09-06,321,163.61,0
PO003408,S010,P050,2023-09-01,2023-09-13,2023-09-13,453,74.15,0
PO003409,S008,P043,2023-09-01,2023-09-11,2023-09-11,174,345.43,0
PO003410,S005,P035,2023-09-01,2023-09-07,2023-09-07,93,120.82,0
PO003411,S005,P034,2023-09-01,2023-09-07,2023-09-07,77,183.88,0
PO003412,S005,P050,2023-09-01,2023-09-07,2023-09-07,206,74.15,0
PO003413,S014,P007,2023-09-01,2023-09-16,2023-09-23,175,840.82,7
PO003414,S007,P009,2023-09-01,2023-09-09,2023-09-09,254,339.03,0
PO003415,S010,P023,2023-09-01,2023-09-10,2023-09-10,368,295.84,0
PO003416,S005,P039,2023-09-01,2023-09-08,2023-09-08,189,782.71,0
PO003417,S002,P039,2023-09-01,2023-09-06,2023-09-06,293,782.71,0
PO003418,S015,P017,2023-09-01,2023-09-20,2023-09-20,265,111.8,0
PO003419,S004,P019,2023-09-01,2023-09-07,2023-09-07,362,339.38,0
PO003420,S007,P013,2023-09-01,2023-09-09,2023-09-09,81,483.27,0
PO003421,S012,P028,2023-09-01,2023-09-17,2023-09-17,331,618.0,0
PO003422,S007,P008,2023-09-01,2023-09-10,2023-09-10,254,222.73,0
PO003423,S006,P016,2023-09-01,2023-09-10,2023-09-10,115,627.17,0
PO003424,S013,P047,2023-09-01,2023-09-19,2023-09-19,305,772.75,0
PO003425,S013,P026,2023-09-01,2023-09-17,2023-09-17,425,971.11,0
PO003426,S012,P001,2023-09-01,2023-09-20,2023-09-20,84,405.81,0
PO003427,S009,P009,2023-09-01,2023-09-13,2023-09-23,403,339.03,10
PO003428,S012,P027,2023-09-01,2023-09-17,2023-09-17,102,942.52,0
PO003429,S015,P022,2023-09-01,2023-09-21,2023-09-21,288,82.67,0
PO003430,S015,P040,2023-09-01,2023-09-18,2023-09-19,247,390.54,1
PO003431,S011,P026,2023-09-01,2023-09-17,2023-09-17,170,971.11,0
PO003432,S012,P029,2023-09-01,2023-09-18,2023-09-22,330,134.07,4
PO003433,S003,P050,2023-09-01,2023-09-08,2023-09-08,336,74.15,0
